#  2M2228  Ch1 Light Curve
# Period =        1.3685900 hr
# Time [BMJD]       Counts
  56279.7379805     3452.41157
  56279.7381333     3369.12306
  56279.7382861     3354.61398
  56279.7384342     3463.11032
  56279.7385870     3455.92666
  56279.7387398     3377.74934
  56279.7388879     3325.86482
  56279.7390407     3118.62055
  56279.7391934     3458.52911
  56279.7393462     3297.97908
  56279.7394943     3504.64384
  56279.7396518     3313.29105
  56279.7397998     3304.09481
  56279.7399526     3365.63682
  56279.7401007     3508.27892
  56279.7402534     3388.14561
  56279.7404063     3187.18855
  56279.7405590     3250.19890
  56279.7407072     3463.32070
  56279.7408600     3107.11338
  56279.7410127     3311.82713
  56279.7411655     3411.74419
  56279.7413182     3203.45546
  56279.7414663     3241.64100
  56279.7416191     3483.61350
  56279.7417718     3346.37361
  56279.7419200     3422.92072
  56279.7423784     3490.12793
  56279.7425264     3265.95227
  56279.7426792     3283.63117
  56279.7428320     3357.74643
  56279.7429849     3196.08919
  56279.7431328     3256.92017
  56279.7432856     3417.52083
  56279.7434385     3272.41444
  56279.7435912     3625.55544
  56279.7437393     3275.14027
  56279.7438921     3433.76798
  56279.7440448     3233.71703
  56279.7441976     3323.54081
  56279.7443457     3400.94471
  56279.7445032     3274.55425
  56279.7446513     3197.48335
  56279.7448041     3352.24160
  56279.7449522     3175.69791
  56279.7451049     3443.56707
  56279.7452577     3169.17010
  56279.7454105     3265.31188
  56279.7455633     3410.66542
  56279.7457114     3383.15226
  56279.7458642     3342.05834
  56279.7460170     3102.10518
  56279.7461697     3516.75896
  56279.7463178     3324.61734
  56279.7464706     3555.77363
  56279.7466234     3303.09784
  56279.7467715     3366.34655
  56279.7469243     3182.92035
  56279.7470770     3343.11556
  56279.7472298     3254.83620
  56279.7473780     3237.88924
  56279.7475307     3396.15690
  56279.7476835     3240.02171
  56279.7478362     3290.92093
  56279.7479844     3285.04256
  56279.7481370     3345.74736
  56279.7482899     3365.42316
  56279.7484426     3345.55039
  56279.7485908     3260.69429
  56279.7487436     3367.75492
  56279.7488962     3261.21733
  56279.7490491     3420.66305
  56279.7491972     3251.40217
  56279.7493500     3349.56733
  56279.7495027     3362.28522
  56279.7496556     3285.47129
  56279.7498037     3237.36181
  56279.7499564     3334.31067
  56279.7501091     3370.43065
  56279.7502619     3246.30046
  56279.7504101     3293.54918
  56279.7505628     3145.67314
  56279.7507155     3324.27027
  56279.7508684     3195.12854
  56279.7510164     3328.07545
  56279.7511693     3256.79144
  56279.7513221     3308.47874
  56279.7514747     3297.90825
  56279.7516229     3508.88226
  56279.7517803     3345.33305
  56279.7519285     3385.21308
  56279.7520812     3211.43670
  56279.7522293     3514.71578
  56279.7523868     3317.16996
  56279.7525349     3415.04485
  56279.7528357     3427.18663
  56279.7529885     3313.88023
  56279.7531413     3224.34722
  56279.7532940     3447.23915
  56279.7534468     3380.48658
  56279.7535950     3572.55768
  56279.7537478     3204.61398
  56279.7539005     3403.70410
  56279.7540487     3259.59307
  56279.7542015     3484.11281
  56279.7543541     3414.75970
  56279.7545070     3340.83856
  56279.7546551     3557.87002
  56279.7548078     3486.47662
  56279.7549606     3354.98248
  56279.7551133     3391.33644
  56279.7552615     3526.87747
  56279.7554142     3347.30664
  56279.7555671     3247.63016
  56279.7557198     3364.93715
  56279.7558679     3457.65542
  56279.7560254     3301.49212
  56279.7561734     3286.86364
  56279.7563262     3418.14105
  56279.7564790     3487.51254
  56279.7566272     3320.50713
  56279.7567799     3387.57339
  56279.7569327     3425.99936
  56279.7570808     3509.21155
  56279.7572336     3331.77234
  56279.7573864     3287.31000
  56279.7575391     3281.26793
  56279.7576873     3333.10597
  56279.7578400     3261.66866
  56279.7579928     3408.62820
  56279.7581456     3357.59625
  56279.7582936     3629.39179
  56279.7584511     3096.72292
  56279.7585992     3482.86458
  56279.7587520     3572.04026
  56279.7589047     3406.61448
  56279.7590529     3534.06463
  56279.7592056     3427.49738
  56281.7216411     3430.88301
  56281.7217934     3261.24532
  56281.7219462     3234.42754
  56281.7220944     3343.18402
  56281.7222518     3443.17294
  56281.7223999     3288.40652
  56281.7225526     3155.44124
  56281.7227009     3206.85174
  56281.7228583     3247.94104
  56281.7230062     3288.19782
  56281.7231591     3384.55194
  56281.7233118     3154.75587
  56281.7234600     3285.38538
  56281.7236128     3211.99404
  56281.7237654     3447.38445
  56281.7239137     3247.22565
  56281.7240664     3269.63710
  56281.7242192     3294.33168
  56281.7243719     3260.95934
  56281.7246728     3527.94561
  56281.7248256     3188.29149
  56281.7249783     3290.54818
  56281.7251266     3320.21212
  56281.7252793     3063.72363
  56281.7254320     3333.91908
  56281.7255848     3340.54483
  56281.7257329     3307.91909
  56281.7258858     3202.75739
  56281.7260385     3307.68354
  56281.7261913     3184.47935
  56281.7263441     3356.55312
  56281.7264921     3311.57495
  56281.7266450     3139.81723
  56281.7267976     3288.75620
  56281.7269459     3166.42888
  56281.7270985     3376.41452
  56281.7272513     3506.87934
  56281.7274041     3259.46416
  56281.7275569     3279.25917
  56281.7277050     3259.49407
  56281.7278623     3166.82025
  56281.7280106     3358.63039
  56281.7281632     3308.91095
  56281.7283114     3232.70881
  56281.7284642     3466.53266
  56281.7286170     3339.02411
  56281.7287651     3354.77122
  56281.7289178     3122.83459
  56281.7290707     3292.29622
  56281.7292234     3151.83487
  56281.7293762     3434.19228
  56281.7295243     3351.17783
  56281.7296771     3318.06754
  56281.7298299     3227.13520
  56281.7299872     3384.19129
  56281.7301306     3211.41397
  56281.7302835     3108.04419
  56281.7304362     3249.94815
  56281.7305844     3265.86867
  56281.7307371     3451.45256
  56281.7308899     3267.43232
  56281.7310427     3331.06731
  56281.7311954     3260.97898
  56281.7313436     3260.95368
  56281.7314964     3295.76453
  56281.7316492     3217.68603
  56281.7317973     3198.73440
  56281.7319502     3215.63888
  56281.7321027     3376.62305
  56281.7322555     3246.29310
  56281.7324083     3335.93699
  56281.7325611     3238.78353
  56281.7327093     3171.31904
  56281.7328620     3098.49862
  56281.7330100     3089.96949
  56281.7331629     3065.49830
  56281.7333156     3357.99659
  56281.7334684     3443.45101
  56281.7336165     3157.87068
  56281.7337693     3366.67804
  56281.7339220     3434.23508
  56281.7340748     3374.02165
  56281.7342230     3345.52823
  56281.7343757     3522.05461
  56281.7345285     3237.76544
  56281.7346813     3305.17461
  56281.7348294     3310.72707
  56281.7349822     3021.67177
  56281.7351349     3278.93682
  56281.7352877     3281.21694
  56281.7354405     3154.43181
  56281.7355886     3179.20064
  56281.7357414     3182.32700
  56281.7358942     3216.18466
  56281.7360423     3246.10968
  56281.7361950     3201.23913
  56281.7363479     3282.17298
  56281.7365005     3108.86313
  56281.7366487     3243.90373
  56281.7368015     3237.37631
  56281.7369542     3300.78743
  56281.7371070     3169.83885
  56281.7372550     3337.68658
  56281.7374079     3313.75208
  56281.7375606     3245.79373
  56281.7377135     2990.50715
  56281.7378662     3195.38282
  56281.7380144     3299.18380
  56281.7381671     3508.14629
  56281.7383199     3297.56488
  56281.7386254     3222.86207
  56281.7387736     2994.16984
  56281.7389263     3150.41925
  56281.7390744     3459.02745
  56281.7392318     3242.70124
  56281.7393799     3422.97083
  56281.7395328     3457.60668
  56281.7396855     3248.88126
  56281.7398336     3088.91850
  56281.7399864     3160.62954
  56281.7401391     3246.52516
  56281.7402873     3348.55170
  56281.7404401     3292.99144
  56281.7405929     3279.65814
  56281.7410464     3290.24495
  56281.7411992     3287.51793
  56281.7413520     3349.66936
  56281.7415047     3346.24904
  56281.7416529     3206.48793
  56281.7418057     3403.10945
  56281.7419584     3488.12846
  56281.7421066     3251.10429
  56281.7422594     3185.91986
  56281.7424121     3430.28346
  56281.7425648     3297.99492
  56281.7427176     3232.16259
  56281.7428704     3279.28413
  56281.7430184     3237.39815
  56281.7431713     3401.74685
  56281.7433194     3443.30354
  56281.7434722     3359.75146
  56281.7436250     3031.94632
  56281.7437778     3367.89121
  56281.7439259     3157.68452
  56281.7440786     3232.68443
  56281.7442315     3426.64729
  56281.7443842     3152.41706
  56281.7445369     3398.82200
  56281.7446850     3257.80670
  56281.7448379     3434.29375
  56281.7449906     3263.68076
  56281.7451387     3374.73293
  56281.7452915     3194.01832
  56281.7454443     3164.12481
  56281.7455970     3401.06230
  56281.7457452     3077.26569
  56281.7459026     3342.33948
  56281.7460507     3352.24252
  56281.7462034     3224.22122
  56281.7463517     3240.39693
  56281.7465043     3232.23152
  56281.7466571     3369.20251
  56281.7468099     3273.92822
  56281.7469626     3218.93303
  56281.7471108     3225.97480
  56281.7472635     3204.86531
  56281.7474163     3437.48281
  56281.7475690     3285.04335
  56281.7477219     3496.55496
  56281.7478700     3253.06800
  56281.7480227     3232.97839
  56281.7481709     3525.17604
  56281.7483236     3413.63703
  56281.7484764     3381.83792
  56281.7486292     3181.74711
  56281.7487774     3293.66552
  56281.7489301     3266.19016
  56281.7490828     3499.28878
  56281.7492357     3335.90019
  56281.7493838     3355.82013
  56281.7495412     3357.10774
  56281.7496893     3145.87899
  56281.7498420     3366.97382
  56281.7499902     3131.64365
  56281.7501430     3488.16218
  56281.7502958     3264.46807
  56281.7504485     3173.73239
  56281.7506012     3456.74779
  56281.7507494     3290.88079
  56281.7509022     3237.61589
  56281.7510550     3394.08415
  56281.7512031     3262.50545
  56281.7513559     3427.43197
  56281.7515132     3371.42569
  56281.7516613     3275.51136
  56281.7518095     3434.11949
  56281.7519622     3410.05929
  56281.7521150     3227.69565
  56281.7522678     3279.84855
  56281.7524158     3366.88495
  56281.7525687     3331.29277
  56281.7527214     3429.79037
  56281.7528742     3320.13463
  56281.7530223     3395.47819
  56281.7531798     3428.88670
  56281.7533279     3353.83922
  56281.7534806     3466.42374
  56281.7536334     3314.85071
  56281.7537814     3258.26914
  56281.7539343     3313.40822
  56281.7540870     3358.49918
  56281.7542353     3313.02615
  56281.7543880     3296.28591
  56281.7545407     3534.52350
  56281.7546934     3282.88092
  56281.7548415     3146.25982
  56281.7549945     3287.25004
  56281.7551472     3403.05418
  56281.7553000     3472.52442
  56281.7554480     3387.32640
  56281.7556008     3485.22175
  56281.7557536     3512.21886
  56281.7559063     3125.48750
  56281.7560545     3301.29380
  56281.7562118     3641.94107
  56281.7563601     3385.41334
  56281.7566655     3321.48592
  56281.7568137     3280.53933
  56281.7569664     3302.89990
  56281.7571192     3331.47093
  56281.7572673     3379.48033
  56281.7574202     3246.80999
  56281.7575729     3350.99948
  56281.7577256     3252.95799
  56281.7578737     3373.39038
  56281.7580265     3390.19351
  56281.7581794     3405.45207
  56281.7583320     3364.39575
  56281.7584802     3231.87557
  56281.7586330     3341.91757
  56281.7587857     3352.06906
  56281.7589385     3367.48949
  56281.7590866     3366.90818
  56281.7592395     3620.12412
  56281.7593921     3309.88823
  56281.7595449     3406.50534
  56281.7596977     3441.15984
  56281.7598458     3440.89115
  56281.7599986     3346.74597
  56281.7601513     3379.68397
  56281.7602995     3318.29882
  56281.7604523     3489.97781
  56281.7606050     3271.82719
  56281.7607578     3379.34706
  56281.7609059     3455.59604
  56281.7610587     3357.50129
  56281.7612115     3330.89274
  56281.7613642     3715.31290
  56281.7615123     3287.50290
  56281.7616651     3170.06838
  56281.7618179     3282.66624
  56281.7619706     3209.68847
  56281.7621188     3332.29353
  56281.7622762     3483.78503
  56281.7624243     3359.66240
  56281.7625771     3702.16315
  56281.7627298     3294.39303
  56281.7628780     3410.74575
  56281.7630307     3592.54020
  56281.7631834     3230.21214
  56281.7633317     3426.12382
  56281.7634844     3625.49279
  56281.7636372     3462.81412
  56281.7637898     3369.86036
  56281.7639427     3397.34398
  56281.7640908     3184.08451
  56281.7643964     3206.72877
  56281.7645445     3278.92529
  56281.7647020     3438.17556
  56281.7648501     3395.12886
  56281.7650029     3383.65957
  56281.7651555     3365.24759
  56281.7653036     3358.03952
  56281.7654565     3550.84338
  56281.7656092     3488.51875
  56281.7657620     3299.02620
  56281.7659101     3294.13149
  56281.7660629     3392.92723
  56281.7662156     3427.53119
  56281.7665165     3548.81526
  56281.7666693     3514.31767
  56281.7668222     3519.61133
  56281.7669701     3150.11620
  56281.7671230     3486.40305
  56281.7672757     3510.21236
  56281.7674285     3215.51669
  56281.7675767     3381.48194
  56281.7677294     3286.81175
  56281.7678822     3389.78584
  56281.7680350     3463.77963
  56281.7681831     3295.58478
  56281.7683358     3535.09461
  56281.7684886     3436.98555
  56281.7686413     3582.14587
  56281.7687941     3117.86478
  56281.7689423     3176.13415
  56281.7690950     3278.43959
  56281.7692478     3355.82734
  56281.7693959     3372.70395
  56281.7695487     3476.68110
  56281.7697015     3371.52874
  56281.7698543     3576.73126
  56281.7700024     3334.50885
  56281.7701551     3465.19442
  56281.7703079     3394.74008
  56281.7704606     3435.52883
  56281.7706089     3545.34393
  56281.7707616     3361.30069
  56281.7709143     3351.76991
  56281.7712152     3551.29687
  56281.7713681     3206.26815
