#  2M1324  Ch1 Light Curve
# Period =       13.0000 hr
# Time [BMJD]       Counts
  56384.3556766    19322.09132
  56384.3558294    19038.27076
  56384.3559821    19441.34894
  56384.3561350    19135.72620
  56384.3562832    19006.41276
  56384.3564358    19061.86022
  56384.3565886    18981.93908
  56384.3567414    19145.47037
  56384.3568896    19234.71905
  56384.3570424    18920.30760
  56384.3571952    19332.68119
  56384.3573479    19448.56768
  56384.3574960    19304.70083
  56384.3576489    19148.64675
  56384.3578016    19327.17768
  56384.3579544    19200.56039
  56384.3581026    18984.06150
  56384.3582553    19418.22637
  56384.3584081    19204.98024
  56384.3585609    19039.63610
  56384.3587090    18911.78523
  56384.3588619    19359.28659
  56384.3590146    19202.78792
  56384.3591675    19325.16392
  56384.3593201    19121.73725
  56384.3594683    18929.17927
  56384.3596211    19307.06937
  56384.3597738    19455.87684
  56384.3599220    19171.31103
  56384.3600748    19017.39543
  56384.3602276    19207.57476
  56384.3603803    19133.73352
  56384.3605285    19179.71409
  56384.3606813    18989.80402
  56384.3608340    19253.23421
  56384.3609868    19216.11686
  56384.3611349    19109.47757
  56384.3612924    19617.60429
  56384.3614406    19030.16791
  56384.3615934    19336.30054
  56384.3617461    19186.30780
  56384.3618942    18967.47632
  56384.3620470    19179.53969
  56384.3621998    19162.91267
  56384.3623527    19064.09433
  56384.3625007    19282.94264
  56384.3626536    19120.90768
  56384.3628064    19576.52672
  56384.3629543    18971.50575
  56384.3631072    19361.46863
  56384.3632600    19338.67286
  56384.3634128    19138.56587
  56384.3635610    19139.92735
  56384.3637137    19028.05658
  56384.3638665    19324.52757
  56384.3640192    19041.84620
  56384.3641675    19227.68638
  56384.3643202    19211.44933
  56384.3644730    19346.14579
  56384.3646258    19251.34480
  56384.3647739    19012.93728
  56384.3650795    19088.51528
  56384.3652323    19000.90720
  56384.3653804    19460.85989
  56384.3655333    19266.79901
  56384.3656859    18977.17550
  56384.3658387    19187.42271
  56384.3659869    19273.03468
  56384.3661397    19363.21948
  56384.3662925    19024.54748
  56384.3664452    19081.26766
  56384.3665933    18946.77766
  56384.3667462    19585.46386
  56384.3668990    19330.14677
  56384.3670518    19212.84553
  56384.3671999    19312.57092
  56384.3673527    19232.02959
  56384.3675054    19229.88653
  56384.3676581    19348.01021
  56384.3678063    19345.17411
  56384.3681120    19235.24877
  56384.3682647    19154.27979
  56384.3684129    19132.27519
  56384.3685657    19532.91648
  56384.3687184    19585.46071
  56384.3688712    19282.88175
  56384.3690193    19042.72978
  56384.3691722    19031.83091
  56384.3693248    19415.31181
  56384.3694776    19375.33729
  56384.3696305    19344.44103
  56384.3697786    19015.70905
  56384.3699315    19538.38996
  56384.3700841    19289.64087
  56384.3702323    19079.91432
  56384.3703851    19163.95101
  56384.3705378    19294.48781
  56384.3706907    19365.27572
  56384.3708388    19260.77719
  56384.3709962    19857.36011
  56384.3711443    19500.10610
  56384.3712971    19071.48397
  56384.3714453    19172.54817
  56384.3715981    19097.50281
  56384.3717509    19157.14918
  56384.3719037    19344.58480
  56384.3720519    19460.98244
  56384.3722046    19044.97948
  56384.3723573    19579.32647
  56384.3725102    19337.88349
  56384.3726582    19375.05301
  56384.3729638    19429.64472
  56384.3731166    19230.83717
  56384.3732648    19352.54392
  56384.3734175    19031.61128
  56384.3735704    19147.54743
  56384.3737230    19317.06939
  56384.3738713    19203.38638
  56384.3741768    19227.16881
  56384.3743296    19323.21260
  56384.3744778    18830.54003
  56384.3746305    18948.98887
  56384.3747834    19447.66658
  56384.3749361    19468.80284
  56384.3750841    19362.74690
  56384.3752370    19318.22559
  56384.3753898    19345.00973
  56384.3755426    19570.31180
  56384.3756907    19578.91409
  56384.3758435    19356.59695
  56384.3759963    19289.32885
  56384.3761490    19448.42538
  56384.3762972    19369.54099
  56384.3764500    19360.57079
  56384.3766028    19199.57502
  56384.3767555    19175.80155
  56384.3769036    19115.81303
  56384.3770564    19223.82419
  56384.3772093    19144.17986
  56384.3773620    18952.87644
  56384.3775102    18900.81851
  56384.3776631    19180.93921
  56384.3778158    19481.50163
  56384.3779685    19305.16060
  56384.3781167    19204.59011
  56384.3782694    19124.42884
  56384.3784222    19212.84982
  56384.3785750    19399.15464
  56384.3787232    19229.26220
  56384.3788806    19313.21546
  56384.3790286    19159.90533
  56384.3791816    19171.88430
  56384.3793296    18888.44774
  56384.3794825    19377.86731
  56384.3796351    19284.05037
  56384.3797879    18948.51291
  56384.3799362    19195.61140
  56384.3800889    19286.03283
  56384.3802417    19273.88387
  56384.3803945    19192.67896
  56384.3805427    19437.78631
  56384.3807000    19716.21253
  56384.3808483    19256.08793
  56384.3810010    19248.23126
  56384.3811491    19198.24289
  56384.3813019    19181.01443
  56384.3814546    18922.92329
  56384.3816074    18623.62185
  56384.3817601    19302.12649
  56384.3819084    18903.82807
  56384.3820612    19201.87955
  56384.3822139    19178.06637
  56384.3823667    19033.41023
  56384.3825148    19007.26211
  56384.3826676    18969.39088
  56384.3828205    19143.81802
  56384.3829732    19241.09576
  56384.3831214    19038.15552
  56384.3832741    18960.71382
  56384.3835751    19007.71165
  56384.3837278    19537.86980
  56384.3838806    19029.07335
  56384.3840334    19152.57057
  56384.3841815    18994.79811
  56384.3843343    18995.87070
  56384.3844872    19164.86213
  56384.3846399    19455.39080
  56384.3847926    18937.41524
  56384.3849408    19225.97573
  56384.3850936    19398.64913
  56384.3852464    19070.07034
  56384.3855473    19139.23574
  56384.3857000    19083.71162
  56384.3858528    19391.69944
  56384.3861537    19726.25761
  56384.3863067    19145.39176
  56384.3864593    19102.66829
  56384.3866076    19088.17039
  56384.3869130    18727.51000
  56384.3870659    19453.77999
  56384.3872140    19057.82181
  56384.3873669    19056.05943
  56384.3875195    19179.45143
  56384.3876724    19467.46452
  56384.3878251    19231.33084
  56384.3879733    19129.88544
  56384.3881260    19537.98444
  56384.3882788    19232.50562
  56384.3885797    19443.99256
  56384.3887326    18995.19562
  56384.3888853    19262.42981
  56384.3890335    18973.96853
  56384.3891908    19178.31849
  56384.3893389    19003.42251
  56384.3894918    19376.52221
  56384.3896446    19196.26491
  56384.3897928    18847.00231
  56384.3899455    19307.62842
  56384.3900982    19187.56233
  56384.3903992    19314.04696
  56384.3905520    19109.53632
  56384.3907048    18804.39962
  56384.3908529    19051.60311
  56384.3910058    19261.66485
  56384.3911585    19721.63345
  56384.3913113    19249.20415
  56384.3914594    18954.21493
  56384.3916123    19174.94606
  56384.3917649    19319.49713
  56384.3919177    19407.51081
  56384.3923715    19164.51127
  56384.3925243    19275.39448
  56384.3926724    19259.87521
  56384.3929780    19162.15026
  56384.3931307    19410.76717
  56384.3932788    18878.19196
  56384.3934317    19218.42010
  56384.3935845    19172.02590
  56384.3937372    19400.85486
  56384.3938853    19192.90826
  56384.3940382    19324.48188
  56384.3941909    19622.12544
  56384.3944919    18989.31558
  56384.3946446    19180.79004
  56384.3947975    19382.72479
  56384.3949502    19429.68754
  56384.3951030    19597.03631
  56384.3952511    19068.92880
  56384.3954038    19311.96272
  56384.3955567    19342.62590
  56384.3957048    19157.44856
  56384.3960104    18943.10995
  56384.3961631    19130.17082
  56384.3963159    19252.08597
  56384.3964640    19230.52973
  56384.3966169    19493.10488
  56384.3967697    19419.28309
  56384.3969178    19223.80842
  56384.3970706    19069.09701
  56384.3972233    19278.92943
  56384.3973761    18960.92253
  56384.3975243    19164.08413
  56384.3976771    19277.33618
  56384.3978298    19214.39200
  56384.3979826    19137.13129
  56384.3981308    18985.39722
  56384.3982835    18969.82703
  56384.3984364    19079.96795
  56384.3985891    19489.68053
  56384.3987372    19138.25373
  56384.3988900    19544.40275
  56384.3990427    19246.59139
  56384.3991956    19339.21945
  56384.3993437    18737.62646
  56384.3994965    19199.61708
  56384.3996493    19367.13168
  56384.3998020    19695.55340
  56384.3999502    19291.05907
  56384.4001030    18974.55497
  56384.4002559    19593.88814
  56384.4004085    19565.35443
  56384.4005568    19035.33093
  56384.4008623    19161.42625
  56384.4010151    19737.74961
  56384.4011632    19067.27975
  56384.4013161    19019.58085
  56384.4014688    19417.37918
  56384.4016216    19253.84693
  56384.4017697    19055.68804
  56384.4019225    19337.19536
  56384.4020754    19071.38290
  56384.4022281    19063.94572
  56384.4023762    19047.05781
  56384.4025290    19484.90046
  56384.4026817    19355.44344
  56384.4028346    19122.43022
  56384.4029827    18868.83301
  56384.4031355    19403.37807
  56384.4032883    19234.37912
  56384.4034409    19543.18627
  56384.4035938    19188.21978
  56384.4037419    19181.59847
  56384.4038948    19318.16581
  56384.4041957    19364.19804
  56384.4043484    19352.99122
  56384.4045011    19008.96460
  56384.4046540    19123.50227
  56384.4048021    19266.74995
  56384.4049550    19351.76940
  56384.4052606    19249.20642
  56384.4054133    19400.79198
  56384.4055661    19429.38867
  56384.4057141    19096.12751
  56384.4058669    19470.82237
  56384.4060151    19300.30310
  56384.4061679    19283.84218
  56384.4063207    19442.91723
  56384.4064734    19525.21546
  56384.4066261    19090.81400
  56384.4067743    18998.43774
  56384.4069271    19039.08740
  56384.4070800    19248.78015
  56384.4072280    19163.51906
  56384.4073809    19123.05699
  56384.4075337    19331.07258
  56384.4076864    18778.57557
  56384.4078346    19234.71333
  56384.4081401    19008.75309
  56384.4082975    19257.04873
  56384.4084411    18969.61606
  56384.4085938    19242.18234
  56384.4087466    19125.15471
  56384.4088994    19019.78600
  56384.4090475    18818.90276
  56384.4092050    19296.31737
  56384.4093531    18943.07907
  56384.4095059    19303.35255
  56384.4096540    19087.82414
  56384.4098068    19229.95123
  56384.4101123    19032.02599
  56384.4102606    19282.29096
  56384.4104133    19488.50203
  56384.4105662    19177.70328
  56384.4107188    19354.91589
  56384.4108671    18870.95180
  56384.4110198    19018.07644
  56384.4111725    19208.87250
  56384.4113254    19223.24970
  56384.4114734    18803.35595
  56384.4116263    19041.54743
  56384.4119319    19210.97211
  56384.4120800    19117.23399
  56384.4122329    19582.65159
  56384.4123855    19343.79038
  56384.4125382    19481.86900
  56384.4126865    19123.64081
  56384.4128393    19138.58342
  56384.4129921    19213.53227
  56384.4131448    19206.86380
  56384.4132930    19229.54813
  56384.4134458    18876.59769
  56384.4135985    19076.66091
  56384.4137513    19208.07235
  56384.4138995    19006.01693
  56384.4142050    19003.98339
  56384.4143577    19338.65496
  56384.4145060    19213.89952
  56384.4146587    19402.85453
  56384.4148115    19580.13631
  56384.4149642    19304.11684
  56384.4151126    19037.81481
  56384.4152652    19113.85578
  56384.4155707    19349.26642
  56384.4157189    19067.17148
  56384.4158718    19186.00626
  56384.4160245    18956.56735
  56384.4161773    19084.90437
  56384.4163254    19438.44064
  56384.4164829    19460.34244
  56384.4166310    19078.89468
  56384.4167837    19388.33677
  56384.4169319    19443.03676
  56384.4170846    19182.13660
  56384.4172375    19315.72605
  56384.4173902    19305.12041
  56384.4175384    18744.30728
  56384.4176912    19716.34066
  56384.4178439    19521.79511
  56384.4179967    19367.04414
  56384.4181448    19062.04173
  56384.4182977    19447.55663
  56384.4184504    19054.00177
  56384.4186032    18933.00008
  56384.4187513    19112.62289
  56384.4189041    19496.78111
  56384.4190569    19404.71905
  56384.4192097    19274.30634
  56384.4193579    19057.80675
  56384.4195106    19160.35101
  56384.4196634    19159.12831
  56384.4198162    19321.98021
  56384.4199642    19095.70683
  56384.4201171    19354.97279
  56384.4202699    19121.23105
  56384.4204228    19361.13643
  56384.4205708    19049.14773
  56384.4207237    19162.33787
  56384.4208764    19116.62070
  56384.4210291    19263.51941
  56384.4211774    19205.10035
  56384.4213302    19239.78554
  56384.4214828    19384.45080
  56384.4216357    19240.40617
  56384.4217885    19140.91011
  56384.4219412    19378.94814
  56384.4220893    18832.04035
  56384.4222421    19137.61155
  56384.4223904    18842.89998
  56384.4225431    19273.92673
  56384.4226959    18995.66260
  56384.4228486    19052.33567
  56384.4229969    19049.14546
  56384.4231496    19312.36600
  56384.4233024    19253.99311
  56384.4234551    19480.84046
  56384.4236033    18815.90078
  56384.4237561    19083.29520
  56384.4239088    19434.10758
  56384.4240616    19235.90834
  56384.4242097    19022.79772
  56384.4243625    19142.80778
  56384.4245154    19250.38460
  56384.4246681    18966.59330
  56384.4248163    18986.58685
  56384.4249691    19367.96949
  56384.4251219    19227.89752
  56384.4252746    18952.82519
  56384.4254227    18999.41978
  56384.4255756    19150.99632
  56384.4257283    18942.87203
  56384.4258812    18914.80238
  56384.4260339    19187.79310
  56384.4261820    19063.56699
  56384.4263348    19160.68228
  56384.4264875    19244.87103
  56384.4266358    19154.93781
  56384.4267884    19118.85191
  56384.4269413    19010.15712
  56384.4270940    19206.69051
  56384.4272468    19046.85715
  56384.4273950    19165.60792
  56384.4275477    19323.64709
  56384.4277006    19362.04441
  56384.4278486    18888.19574
  56384.4280015    19200.45742
  56384.4281543    19176.99401
  56384.4283070    19242.00783
  56384.4284551    19110.49162
  56384.4286079    18944.02548
